order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
9439,7615,2025-01-11,252,4,410.62,1642.48,Shipped,2025-01-17
9440,5828,2021-12-07,449,5,115.75,578.75,Shipped,2021-12-12
9441,4679,2024-09-16,235,4,368.11,1472.44,Pending,2024-09-18
9442,2502,2024-10-12,231,1,411.27,411.27,Cancelled,2024-10-12
9443,7985,2025-07-31,437,2,348.16,696.32,Delivered,2025-08-12
9444,9168,2025-03-20,871,3,431.64,1294.92,Delivered,2025-03-26
9445,9144,2024-10-08,119,5,411.1,2055.5,Cancelled,2024-10-21
9446,3247,2021-11-08,922,5,58.98,294.9,Delivered,2021-11-09
9447,2926,2024-06-17,371,3,451.55,1354.65,Cancelled,2024-06-30
9448,4036,2025-12-26,653,5,99.42,497.1,Cancelled,2026-01-08
9449,7308,2025-12-04,106,1,187.94,187.94,Pending,2025-12-05
9450,5922,2023-05-20,590,5,199.1,995.5,Returned,2023-05-28
9451,6178,2022-08-04,989,5,125.79,628.95,Delivered,2022-08-14
9452,973,2025-11-26,43,1,469.06,469.06,Pending,2025-12-09
9453,7605,2025-01-28,899,5,32.15,160.75,Returned,2025-01-30
9454,600,2024-11-06,828,3,322.1,966.3,Returned,2024-11-06
9455,9281,2025-06-17,627,2,337.64,675.28,Shipped,2025-06-19
9456,991,2024-01-06,824,4,190.59,762.36,Returned,2024-01-19
9457,710,2022-08-12,909,3,430.95,1292.85,Delivered,2022-08-15
9458,5390,2025-04-23,703,2,311.31,622.62,Cancelled,2025-05-06
9459,7494,2023-02-27,723,4,16.43,65.72,Shipped,2023-03-04
9460,3833,2022-03-17,480,1,390.59,390.59,Pending,2022-03-26
9461,5083,2023-05-03,727,4,326.47,1305.88,Cancelled,2023-05-06
9462,8797,2024-06-18,590,1,184.01,184.01,Returned,2024-06-30
9463,867,2022-08-15,726,4,219.38,877.52,Returned,2022-08-20
9464,9909,2021-08-15,18,2,411.66,823.32,Returned,2021-08-18
9465,9647,2025-01-29,487,5,379.1,1895.5,Shipped,2025-02-05
9466,5918,2023-11-20,768,5,393.74,1968.7,Shipped,2023-12-01
9467,1450,2022-05-26,986,3,285.76,857.28,Shipped,2022-05-26
9468,4323,2025-07-29,587,5,113.08,565.4,Shipped,2025-07-30
9469,4898,2022-05-27,474,3,424.13,1272.39,Delivered,2022-05-31
9470,1809,2024-06-28,292,5,102.63,513.15,Pending,2024-06-30
9471,4679,2025-10-25,258,1,287.76,287.76,Cancelled,2025-11-02
9472,5214,2023-09-29,581,4,245.33,981.32,Cancelled,2023-10-04
9473,906,2025-05-05,987,2,85.76,171.52,Shipped,2025-05-06
9474,6550,2022-05-17,97,2,434.23,868.46,Delivered,2022-05-19
9475,3079,2025-08-10,406,1,357.23,357.23,Pending,2025-08-23
9476,241,2023-02-12,437,3,360.76,1082.28,Shipped,2023-02-25
9477,3589,2025-03-14,872,2,464.56,929.12,Returned,2025-03-22
9478,4407,2021-10-26,975,2,368.06,736.12,Shipped,2021-10-31
9479,1863,2024-11-06,798,5,501.31,2506.55,Cancelled,2024-11-17
9480,3213,2023-09-05,352,2,409.46,818.92,Cancelled,2023-09-15
9481,9677,2024-06-16,481,5,148.05,740.25,Pending,2024-06-26
9482,2653,2025-10-23,970,2,322.59,645.18,Delivered,2025-10-30
9483,9596,2022-10-26,359,4,393.41,1573.64,Returned,2022-10-30
9484,4944,2024-12-28,757,2,272.59,545.18,Cancelled,2025-01-06
9485,2610,2024-05-16,302,3,243.4,730.2,Pending,2024-05-16
9486,4458,2024-07-07,621,3,40.49,121.47,Pending,2024-07-12
9487,2721,2023-05-15,132,2,484.04,968.08,Delivered,2023-05-23
9488,7252,2023-10-16,108,2,257.1,514.2,Delivered,2023-10-24
9489,6940,2025-08-09,788,3,110.17,330.51,Delivered,2025-08-16
9490,7457,2024-08-05,325,3,138.15,414.45,Pending,2024-08-15
9491,8260,2023-07-22,790,1,451.57,451.57,Returned,2023-07-29
9492,3901,2025-06-10,76,2,484.56,969.12,Delivered,2025-06-14
9493,5679,2020-06-07,621,3,42.61,127.83,Shipped,2020-06-20
9494,8942,2024-05-31,738,3,481.59,1444.77,Returned,2024-06-02
9495,1093,2025-02-01,759,3,332.03,996.09,Delivered,2025-02-07
9496,3496,2025-03-17,535,1,84.95,84.95,Returned,2025-03-30
9497,4066,2023-05-31,420,2,242.5,485,Returned,2023-05-31
9498,6351,2022-07-19,44,3,71.73,215.19,Cancelled,2022-07-26
9499,1936,2024-03-16,787,5,61.84,309.2,Cancelled,2024-03-26
9500,9525,2025-05-27,85,5,259.8,1299,Pending,2025-06-07
9501,7320,2025-09-05,487,3,383.69,1151.07,Cancelled,2025-09-14
9502,712,2025-08-20,23,4,433.43,1733.72,Pending,2025-08-25
9503,4707,2024-08-12,517,5,225.24,1126.2,Cancelled,2024-08-25
9504,6467,2025-05-16,169,5,77.21,386.05,Shipped,2025-05-23
9505,3118,2025-02-16,494,1,306.92,306.92,Pending,2025-02-16
9506,8664,2022-11-30,590,5,190.1,950.5,Pending,2022-12-01
9507,7910,2022-09-09,122,5,80.07,400.35,Shipped,2022-09-18
9508,7900,2024-06-28,791,5,131.7,658.5,Shipped,2024-07-11
9509,7656,2025-05-29,86,3,59.53,178.59,Shipped,2025-06-11
9510,930,2024-02-11,506,4,131.57,526.28,Pending,2024-02-18
9511,4662,2024-12-22,164,1,125.23,125.23,Shipped,2024-12-27
9512,3254,2024-05-27,555,2,81.57,163.14,Pending,2024-06-04
9513,7162,2024-06-17,307,2,20.49,40.98,Delivered,2024-06-25
9514,7043,2025-12-03,214,5,437.17,2185.85,Shipped,2025-12-14
9515,7115,2025-11-15,66,2,418.14,836.28,Returned,2025-11-24
9516,5898,2022-11-06,241,3,382.81,1148.43,Cancelled,2022-11-14
9517,2308,2024-12-02,488,5,518.27,2591.35,Delivered,2024-12-03
9518,5964,2025-06-29,394,5,231.48,1157.4,Pending,2025-07-06
9519,9141,2025-01-12,558,4,478.16,1912.64,Pending,2025-01-18
9520,7769,2025-02-05,701,5,326.99,1634.95,Pending,2025-02-14
9521,6988,2023-07-14,962,1,458.03,458.03,Returned,2023-07-26
9522,1354,2024-01-01,178,4,6.37,25.48,Pending,2024-01-04
9523,1265,2022-07-15,137,4,80.18,320.72,Shipped,2022-07-23
9524,2587,2021-02-03,584,1,154.52,154.52,Cancelled,2021-02-05
9525,5540,2022-08-31,875,5,240.95,1204.75,Returned,2022-09-01
9526,2020,2022-11-18,907,4,360.17,1440.68,Delivered,2022-11-20
9527,9574,2024-11-30,942,3,244.67,734.01,Pending,2024-12-11
9528,3757,2023-10-10,301,4,234.07,936.28,Delivered,2023-10-23
9529,399,2023-07-25,531,1,115.14,115.14,Shipped,2023-07-25
9530,6640,2024-07-25,492,5,393.39,1966.95,Pending,2024-07-25
9531,5091,2024-09-09,577,5,400.1,2000.5,Returned,2024-09-22
9532,7024,2025-10-25,317,2,91.24,182.48,Delivered,2025-11-02
9533,3329,2022-09-23,347,2,383.77,767.54,Pending,2022-09-30
9534,9244,2023-06-22,621,5,43.55,217.75,Pending,2023-06-25
9535,4613,2024-07-01,935,1,323.48,323.48,Returned,2024-07-09
9536,3980,2021-03-23,214,2,440.8,881.6,Delivered,2021-03-23
9537,7322,2025-03-12,355,4,243.09,972.36,Returned,2025-03-14
9538,8550,2024-12-21,338,4,264.67,1058.68,Delivered,2024-12-30
9539,1205,2023-08-17,575,3,308.5,925.5,Shipped,2023-08-22
9540,7322,2025-08-17,553,2,64.68,129.36,Delivered,2025-08-28
9541,8346,2025-01-28,5,4,314.81,1259.24,Cancelled,2025-02-08
9542,3797,2023-09-09,483,5,158.6,793,Pending,2023-09-12
9543,3762,2021-12-21,128,5,313.96,1569.8,Shipped,2021-12-22
9544,785,2024-06-27,836,5,436.79,2183.95,Shipped,2024-06-29
9545,2675,2022-03-23,492,3,406.88,1220.64,Cancelled,2022-03-24
9546,4924,2024-01-24,398,4,438.85,1755.4,Shipped,2024-02-01
9547,7029,2021-11-14,539,4,123.2,492.8,Shipped,2021-11-20
9548,9101,2024-08-29,564,1,398.86,398.86,Returned,2024-09-04
9549,6039,2021-11-07,563,2,5.26,10.52,Cancelled,2021-11-09
9550,7636,2024-04-23,546,1,446.08,446.08,Delivered,2024-04-23
9551,8641,2021-06-18,471,5,80.24,401.2,Shipped,2021-06-18
9552,9341,2025-08-12,757,1,252.3,252.3,Returned,2025-08-14
9553,2576,2025-04-27,363,5,424.41,2122.05,Cancelled,2025-05-01
9554,7647,2022-12-22,665,4,248.43,993.72,Pending,2022-12-24
9555,1528,2024-08-04,631,2,78.98,157.96,Shipped,2024-08-10
9556,2014,2023-08-15,59,4,358.88,1435.52,Returned,2023-08-24
9557,6831,2025-03-15,11,4,243.42,973.68,Returned,2025-03-20
9558,2575,2023-11-19,974,1,382.62,382.62,Pending,2023-11-22
9559,6590,2025-08-05,124,4,120.48,481.92,Pending,2025-08-16
9560,3742,2022-11-26,94,4,142.94,571.76,Returned,2022-11-28
9561,4626,2025-01-07,457,5,166.42,832.1,Cancelled,2025-01-12
9562,3328,2024-08-15,617,4,86.82,347.28,Cancelled,2024-08-21
9563,2648,2024-10-03,140,2,12.2,24.4,Pending,2024-10-07
9564,5684,2022-04-09,14,2,61.01,122.02,Shipped,2022-04-15
9565,1553,2025-08-26,268,2,145.9,291.8,Pending,2025-08-27
9566,3802,2025-07-29,802,5,264.03,1320.15,Pending,2025-08-11
9567,3595,2021-09-05,121,2,383.21,766.42,Returned,2021-09-11
9568,1058,2024-09-12,777,4,381.55,1526.2,Returned,2024-09-18
9569,7152,2023-06-01,882,1,446.13,446.13,Delivered,2023-06-04
9570,9819,2024-10-11,30,1,63.72,63.72,Shipped,2024-10-15
9571,4922,2024-07-21,603,4,411.13,1644.52,Shipped,2024-07-23
9572,2534,2024-08-03,948,3,43.58,130.74,Shipped,2024-08-04
9573,2676,2025-09-11,724,5,11.61,58.05,Returned,2025-09-24
9574,2777,2025-06-16,550,2,152.48,304.96,Pending,2025-06-17
9575,3166,2025-12-24,935,2,325.13,650.26,Shipped,2025-12-25
9576,8896,2025-04-12,826,5,86.48,432.4,Returned,2025-04-17
9577,6993,2025-08-17,39,2,435.56,871.12,Cancelled,2025-08-21
9578,9238,2022-08-12,305,3,101.89,305.67,Pending,2022-08-22
9579,7851,2024-11-26,848,2,38.07,76.14,Pending,2024-12-08
9580,4136,2025-11-13,740,1,241.11,241.11,Pending,2025-11-25
9581,1533,2024-12-14,921,2,127.94,255.88,Pending,2024-12-25
9582,9568,2024-07-19,39,2,451.59,903.18,Shipped,2024-07-19
9583,3969,2024-01-08,636,1,322.64,322.64,Returned,2024-01-10
9584,9352,2023-04-24,519,4,458.71,1834.84,Pending,2023-05-01
9585,5124,2024-11-22,361,1,314.76,314.76,Returned,2024-12-01
9586,2749,2024-09-23,626,3,129.5,388.5,Delivered,2024-10-01
9587,779,2024-02-22,731,1,110.47,110.47,Returned,2024-02-23
9588,6259,2024-09-03,349,1,477.79,477.79,Shipped,2024-09-12
9589,1997,2023-12-15,902,3,203.57,610.71,Shipped,2023-12-19
9590,7788,2022-08-16,577,3,417.24,1251.72,Returned,2022-08-29
9591,2170,2023-02-14,128,5,316.84,1584.2,Shipped,2023-02-19
9592,5962,2025-11-21,479,3,412.8,1238.4,Shipped,2025-12-03
9593,4483,2025-07-01,918,5,154.7,773.5,Returned,2025-07-11
9594,6987,2022-12-03,134,3,497.72,1493.16,Delivered,2022-12-05
9595,2063,2025-03-10,225,2,329.24,658.48,Shipped,2025-03-14
9596,1289,2025-02-24,292,3,100.93,302.79,Pending,2025-03-09
9597,3875,2023-10-22,697,3,230.12,690.36,Cancelled,2023-11-03
9598,9036,2025-01-24,454,4,285.32,1141.28,Cancelled,2025-02-03
9599,5992,2024-01-24,962,2,444.01,888.02,Pending,2024-02-05
9600,657,2025-10-29,693,5,409.62,2048.1,Returned,2025-11-02
9601,4029,2024-02-23,102,3,231.04,693.12,Shipped,2024-02-23
9602,1812,2024-09-01,780,3,201.81,605.43,Shipped,2024-09-02
9603,9296,2025-12-24,387,3,58.02,174.06,Shipped,2026-01-02
9604,3564,2023-08-21,942,5,245.86,1229.3,Shipped,2023-08-28
9605,920,2025-05-21,162,2,192.34,384.68,Delivered,2025-05-22
9606,8920,2025-08-11,176,4,317.53,1270.12,Cancelled,2025-08-14
9607,4908,2025-09-22,154,2,272.48,544.96,Delivered,2025-09-25
9608,4079,2024-01-08,341,5,445.96,2229.8,Pending,2024-01-20
9609,5320,2025-12-20,621,3,42.61,127.83,Shipped,2025-12-30
9610,9995,2025-11-24,516,1,385.42,385.42,Pending,2025-12-03
9611,4051,2025-03-13,543,3,364.21,1092.63,Delivered,2025-03-16
9612,3776,2023-01-23,799,3,116.08,348.24,Cancelled,2023-02-04
9613,612,2025-03-04,600,3,287.71,863.13,Pending,2025-03-17
9614,7067,2025-09-25,200,5,368.58,1842.9,Delivered,2025-10-03
9615,8553,2025-10-05,75,1,33.11,33.11,Shipped,2025-10-11
9616,9624,2021-09-27,800,1,65.89,65.89,Returned,2021-09-28
9617,561,2023-04-12,724,1,11.4,11.4,Shipped,2023-04-13
9618,1453,2025-10-29,24,3,13.27,39.81,Shipped,2025-10-29
9619,5751,2024-06-08,21,3,162.57,487.71,Pending,2024-06-10
9620,6332,2024-02-25,381,4,427.05,1708.2,Pending,2024-03-03
9621,990,2025-03-13,544,4,253.54,1014.16,Pending,2025-03-18
9622,6059,2024-12-11,683,5,494.4,2472,Cancelled,2024-12-16
9623,4532,2024-01-01,796,1,339.27,339.27,Pending,2024-01-08
9624,3954,2023-03-06,625,5,431.49,2157.45,Returned,2023-03-08
9625,6941,2025-01-02,841,5,175.85,879.25,Delivered,2025-01-07
9626,8095,2025-01-05,515,3,449.21,1347.63,Returned,2025-01-12
9627,769,2025-08-06,86,2,60.62,121.24,Cancelled,2025-08-07
9628,4107,2024-05-31,26,5,113.93,569.65,Shipped,2024-06-02
9629,9456,2024-07-16,714,3,105.17,315.51,Pending,2024-07-26
9630,854,2024-01-21,40,4,383.23,1532.92,Pending,2024-01-29
9631,8287,2022-11-03,232,5,271.36,1356.8,Delivered,2022-11-10
9632,4182,2025-09-21,735,4,416.36,1665.44,Delivered,2025-09-25
9633,4236,2025-04-09,904,3,171.91,515.73,Shipped,2025-04-10
9634,,2025-02-04,806,5,196.16,980.8,Shipped,2025-02-04
9635,8505,2023-10-22,558,2,480.04,960.08,Shipped,2023-10-28
9636,9418,2025-02-23,963,4,305.2,1220.8,Returned,2025-03-03
9637,1396,2021-09-07,699,1,48.47,48.47,Pending,2021-09-15
9638,6910,2024-10-03,899,2,33.84,67.68,Pending,2024-10-07
9639,2194,2023-12-16,99,4,247.67,990.68,Cancelled,2023-12-18
9640,8335,2025-02-03,988,1,130.12,130.12,Returned,2025-02-13
9641,5412,2025-07-10,56,3,393.71,1181.13,Returned,2025-07-11
9642,4355,2023-07-12,279,5,58.77,293.85,Returned,2023-07-16
9643,1725,2024-02-11,761,5,159.48,797.4,Pending,2024-02-14
9644,1944,2025-10-11,950,3,19.79,59.37,Shipped,2025-10-21
9645,3548,2022-04-24,973,4,203.32,813.28,Shipped,2022-04-30
9646,6588,2023-12-22,830,5,287.09,1435.45,Pending,2024-01-01
9647,6061,2025-05-20,746,4,63.86,255.44,Pending,2025-05-21
9648,2382,2025-02-19,162,4,206.48,825.92,Delivered,2025-02-27
9649,1980,2024-05-28,801,1,322.5,322.5,Delivered,2024-06-05
9650,5591,2025-10-26,304,1,185.56,185.56,Shipped,2025-11-05
9651,4649,2025-06-25,412,1,30.77,30.77,Pending,2025-06-27
9652,6191,2024-10-31,206,1,21.5,21.5,Delivered,2024-11-11
9653,9229,2023-08-17,303,5,455.96,2279.8,Returned,2023-08-21
9654,805,2022-07-30,129,2,263.11,526.22,Delivered,2022-08-10
9655,8345,2024-12-28,867,3,285.5,856.5,Returned,2025-01-06
9656,6282,2025-01-20,364,3,237.52,712.56,Returned,2025-01-23
9657,3314,2024-10-06,298,1,84.04,84.04,Shipped,2024-10-12
9658,8214,2025-04-23,,1,236.89,236.89,Shipped,2025-04-27
9659,7863,2022-12-05,486,4,142.34,569.36,Delivered,2022-12-07
9660,7646,2025-11-07,561,4,170.52,682.08,Delivered,2025-11-11
9661,2723,2025-02-13,195,3,142.64,427.92,Delivered,2025-02-20
9662,1666,2023-09-10,792,4,105.65,422.6,Returned,2023-09-21
9663,6306,2024-11-19,619,5,138.52,692.6,Shipped,2024-11-27
9664,6281,2024-01-21,939,2,160.44,320.88,Delivered,2024-02-01
9665,2496,2023-04-21,5,2,322.28,644.56,Returned,2023-04-25
9666,8235,2023-08-06,116,5,352.7,1763.5,Pending,2023-08-13
9667,8888,2025-09-03,634,3,343.12,1029.36,Cancelled,2025-09-14
9668,2056,2023-10-23,625,3,449.38,1348.14,Delivered,2023-11-04
9669,6102,2022-08-16,881,1,314.61,314.61,Pending,2022-08-19
9670,6768,2025-01-22,654,4,194.81,779.24,Cancelled,2025-01-30
9671,3134,2024-01-03,370,3,71.24,213.72,Shipped,2024-01-15
9672,7136,2025-02-07,508,5,121.75,608.75,Cancelled,2025-02-15
9673,7578,2025-01-12,285,2,11.86,23.72,Delivered,2025-01-18
9674,442,2025-10-20,617,1,92.5,92.5,Returned,2025-10-29
9675,5426,2025-08-09,148,3,162.31,486.93,Delivered,2025-08-19
9676,2021,2023-09-12,765,2,193.48,386.96,Shipped,2023-09-20
9677,3736,2025-06-27,308,5,182.99,914.95,Delivered,2025-07-04
9678,3464,2023-08-20,785,2,178.56,357.12,Delivered,2023-08-28
9679,3670,2022-08-14,24,1,12.66,12.66,Pending,2022-08-21
9680,4345,2022-11-26,436,5,377.63,1888.15,Pending,2022-11-29
9681,6928,2023-12-09,520,4,53.87,215.48,Delivered,2023-12-12
9682,2282,2025-11-23,60,5,425.16,2125.8,Shipped,2025-12-06
9683,1466,2022-09-08,20,4,101.49,405.96,Returned,2022-09-18
9684,2118,2021-09-13,277,1,223.13,223.13,Shipped,2021-09-20
9685,9806,2022-01-21,279,1,58.57,58.57,Pending,2022-01-23
9686,725,2023-07-29,783,4,450.77,1803.08,Shipped,2023-08-08
9687,3691,2025-05-15,272,1,127.44,127.44,Returned,2025-05-24
9688,9042,2022-09-20,786,4,86.43,345.72,Cancelled,2022-10-01
9689,5537,2025-09-07,838,1,334.56,334.56,Shipped,2025-09-17
9690,7529,2024-07-27,327,3,69.05,207.15,Pending,2024-08-05
9691,4956,2025-07-20,573,1,149.21,149.21,Returned,2025-07-22
9692,3050,2022-08-25,904,5,162.79,813.95,Returned,2022-09-05
9693,324,2025-01-24,283,3,204.42,613.26,Shipped,2025-02-05
9694,252,2024-02-21,792,4,109.25,437,Returned,2024-02-23
9695,524,2025-03-09,158,2,11.13,22.26,Cancelled,2025-03-11
9696,5913,2023-12-09,810,2,455.91,911.82,Delivered,2023-12-16
9697,4569,2024-08-24,576,5,338.58,1692.9,Pending,2024-08-27
9698,895,2025-02-12,526,3,184.91,554.73,Delivered,2025-02-21
9699,8057,2022-06-08,787,4,59.65,238.6,Returned,2022-06-11
9700,8255,2025-07-31,166,3,455.85,1367.55,Cancelled,2025-08-12
9701,2058,2024-01-30,393,1,439.21,439.21,Cancelled,2024-02-01
9702,2772,2025-03-01,813,3,485.62,1456.86,Delivered,2025-03-13
9703,4303,2025-05-15,932,3,123.72,371.16,Returned,2025-05-15
9704,3158,2025-09-11,589,4,335.13,1340.52,Pending,2025-09-12
9705,4914,2023-02-19,175,2,410.94,821.88,Returned,2023-02-20
9706,761,2025-10-31,16,3,8.74,26.22,Cancelled,2025-11-12
9707,1781,2025-05-16,118,3,226.53,679.59,Cancelled,2025-05-16
9708,7529,2022-02-22,819,4,112.71,450.84,Shipped,2022-02-28
9709,1559,2024-09-23,881,2,312.33,624.66,Pending,2024-09-27
9710,7715,2025-05-20,810,5,440.07,2200.35,Cancelled,2025-05-21
9711,434,2021-09-13,965,5,163.09,815.45,Delivered,2021-09-22
9712,906,2025-12-14,271,4,160.29,641.16,Returned,2025-12-18
9713,248,2025-08-25,309,5,39.67,198.35,Pending,2025-08-27
9714,1274,2025-08-01,27,4,217.46,869.84,Shipped,2025-08-07
9715,1938,2024-02-22,593,2,398.81,797.62,Delivered,2024-02-22
9716,2287,2022-10-16,682,5,424.66,2123.3,Cancelled,2022-10-28
9717,243,2023-12-13,320,5,145.17,725.85,Pending,2023-12-14
9718,4431,2024-03-13,136,2,137.84,275.68,Cancelled,2024-03-22
9719,7391,2024-01-30,201,5,49.23,246.15,Returned,2024-01-30
9720,4359,2025-04-22,166,5,481.22,2406.1,Shipped,2025-04-22
9721,9851,2025-06-10,201,3,49.65,148.95,Returned,2025-06-16
9722,5377,2024-01-24,161,5,122.51,612.55,Pending,2024-02-02
9723,1147,2023-04-29,444,3,329.91,989.73,Returned,2023-05-09
9724,9303,2025-12-29,790,1,446.83,446.83,Pending,2026-01-05
9725,943,2024-11-09,788,3,104.26,312.78,Pending,2024-11-09
9726,1093,2023-06-10,417,3,258.27,774.81,Cancelled,2023-06-15
9727,9886,2022-01-21,136,3,133.87,401.61,Cancelled,2022-01-26
9728,1073,2024-07-01,390,5,168.35,841.75,Returned,2024-07-07
9729,1910,2022-09-23,220,4,156.89,627.56,Cancelled,2022-09-29
9730,2558,2024-08-31,528,3,209.74,629.22,Shipped,2024-09-04
9731,3881,2024-06-08,676,3,425.52,1276.56,Cancelled,2024-06-21
9732,1048,2025-10-24,724,1,11.74,11.74,Shipped,2025-11-01
9733,2849,2025-12-26,286,1,234.19,234.19,Delivered,2025-12-29
9734,4004,2025-01-12,254,3,175.64,526.92,Shipped,2025-01-21
9735,488,2024-09-10,644,3,389.24,1167.72,Shipped,2024-09-19
9736,3191,2022-05-02,321,4,182.36,729.44,Delivered,2022-05-13
9737,979,2025-12-23,237,3,357.62,1072.86,Shipped,2025-12-23
9738,5387,2025-06-24,544,4,252.32,1009.28,Delivered,2025-06-24
9739,6484,2023-09-15,188,4,371.53,1486.12,Cancelled,2023-09-20
9740,2989,2021-08-20,802,4,274.23,1096.92,Shipped,2021-08-22
9741,5316,2023-04-11,258,4,275.26,1101.04,Returned,2023-04-23
9742,6515,2023-11-06,508,1,124.95,124.95,Pending,2023-11-16
9743,2363,2024-07-19,289,2,395.2,790.4,Shipped,2024-07-19
9744,8959,2023-11-19,493,1,85.8,85.8,Cancelled,2023-11-26
9745,7978,2024-09-24,919,5,316.66,1583.3,Shipped,2024-09-24
9746,6999,2024-01-23,203,2,152.58,305.16,Shipped,2024-01-23
9747,9650,2024-02-05,328,4,201.41,805.64,Delivered,2024-02-13
9748,8912,2025-05-29,351,5,490.6,2453,Cancelled,2025-06-11
9749,7586,2025-05-08,581,3,247.13,741.39,Pending,2025-05-21
9750,1949,2023-09-07,760,3,98.08,294.24,Returned,2023-09-08
9751,600,2024-08-08,364,2,234.64,469.28,Cancelled,2024-08-10
9752,8333,2025-09-07,621,5,42.68,213.4,Cancelled,2025-09-18
9753,6687,2024-04-19,930,3,93.89,281.67,Returned,2024-04-28
9754,2309,2025-02-05,577,2,384.94,769.88,Cancelled,2025-02-13
9755,1649,2024-11-21,498,5,250.48,1252.4,Cancelled,2024-11-30
9756,4547,2023-10-26,256,4,416.89,1667.56,Pending,2023-11-01
9757,3698,2025-10-31,157,4,404.35,1617.4,Delivered,2025-11-02
9758,7473,2025-11-28,111,1,329.1,329.1,Cancelled,2025-12-09
9759,9471,2021-12-18,812,1,65.58,65.58,Returned,2021-12-24
9760,594,2025-03-01,890,1,18.51,18.51,Returned,2025-03-01
9761,977,2025-06-13,931,2,407.38,814.76,Pending,2025-06-14
9762,6414,2023-10-24,402,4,418.62,1674.48,Delivered,2023-10-28
9763,9858,2025-11-24,71,2,406.28,812.56,Pending,2025-11-26
9764,1798,2024-05-19,898,5,70.42,352.1,Cancelled,2024-05-29
9765,5761,2025-02-08,851,5,280.72,1403.6,Cancelled,2025-02-10
9766,1112,2024-05-26,674,4,393.47,1573.88,Returned,2024-06-06
9767,1243,2025-04-17,91,2,74.4,148.8,Returned,2025-04-30
9768,7183,2023-01-28,628,1,457.68,457.68,Returned,2023-02-03
9769,9172,2024-07-20,3,1,323.49,323.49,Returned,2024-07-22
9770,9385,2025-05-23,86,5,57.55,287.75,Pending,2025-05-30
9771,6852,2023-01-25,635,1,11.69,11.69,Delivered,2023-01-25
9772,7051,2023-09-06,58,5,47.04,235.2,Shipped,2023-09-08
9773,4678,2025-07-19,21,3,160.77,482.31,Cancelled,2025-07-21
9774,1398,2024-05-19,448,2,124.21,248.42,Shipped,2024-05-25
9775,9188,2024-01-17,664,5,289.94,1449.7,Delivered,2024-01-28
9776,1646,2023-02-01,202,4,73.65,294.6,Cancelled,2023-02-09
9777,4912,2021-08-15,170,4,218.6,874.4,Cancelled,2021-08-19
9778,2525,2025-07-06,563,1,5.25,5.25,Cancelled,2025-07-14
9779,8736,2023-11-05,983,4,501.59,2006.36,Pending,2023-11-06
9780,657,2024-02-27,433,2,194.02,388.04,Pending,2024-03-08
9781,4338,2023-02-20,366,5,363.98,1819.9,Pending,2023-03-05
9782,7281,2024-04-11,872,5,467.8,2339,Shipped,2024-04-16
9783,7252,2025-07-30,908,5,14.2,71,Returned,2025-08-07
9784,2477,2024-11-16,819,3,115.44,346.32,Pending,2024-11-19
9785,105,2022-12-14,540,1,381.07,381.07,Delivered,2022-12-14
9786,1654,2024-12-02,842,3,21.91,65.73,Cancelled,2024-12-02
9787,267,2023-10-11,477,2,369.23,738.46,Cancelled,2023-10-13
9788,352,2025-10-19,696,1,455.33,455.33,Cancelled,2025-10-20
9789,4466,2022-06-11,205,5,115.19,575.95,Cancelled,2022-06-14
9790,6263,2025-12-18,521,1,331.91,331.91,Pending,2025-12-27
9791,9499,2023-06-25,204,5,61.53,307.65,Pending,2023-07-07
9792,525,2024-02-11,268,3,141.26,423.78,Shipped,2024-02-12
9793,3164,2025-09-19,935,4,312.04,1248.16,Delivered,2025-09-27
9794,9642,2025-06-03,285,1,10.78,10.78,Cancelled,2025-06-06
9795,970,2022-10-02,424,1,267.04,267.04,Pending,2022-10-11
9796,7433,2025-08-16,482,1,154.09,154.09,Shipped,2025-08-26
9797,6167,2022-08-08,57,3,401.98,1205.94,Cancelled,2022-08-18
9798,2312,2024-12-03,951,1,459.79,459.79,Returned,2024-12-08
9799,6652,2023-02-10,62,3,61.73,185.19,Delivered,2023-02-23
9800,3717,2024-12-15,48,1,238.18,238.18,Returned,2024-12-15
9801,9025,2025-07-02,525,4,43.96,175.84,Cancelled,2025-07-06
9802,1037,2025-06-12,117,3,464.23,1392.69,Cancelled,2025-06-14
9803,6791,2024-07-17,697,2,210.38,420.76,Cancelled,2024-07-20
9804,362,2025-08-04,782,5,453.59,2267.95,Cancelled,2025-08-17
9805,6151,2022-08-19,502,1,55.42,55.42,Shipped,2022-08-26
9806,86,2021-12-02,327,4,69.69,278.76,Returned,2021-12-06
9807,8403,2023-10-09,963,5,288.96,1444.8,Pending,2023-10-15
